station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,gust_drct,gust_sknt,vis1_coeff,vis1_nd,vis2_coeff,vis2_nd,vis3_coeff,vis3_nd,ptype,precip,pres1,pres2,pres3
MAE,Madera,2023-10-04 03:00,69,49,2,355,352,2,0.105,N,M,M,M,M,NP,0.0,29.626,29.635,M
MAE,Madera,2023-10-04 04:00,65,49,2,263,263,2,0.126,N,M,M,M,M,NP,0.0,29.635,29.645,M
MAE,Madera,2023-10-04 05:00,64,49,1,305,305,1,0.128,N,M,M,M,M,NP,0.0,29.646,29.655,M
MAE,Madera,2023-10-04 06:00,62,50,0,167,136,1,0.158,N,M,M,M,M,NP,0.0,29.656,29.666,M
MAE,Madera,2023-10-04 07:00,63,49,2,71,77,3,0.129,N,M,M,M,M,NP,0.0,29.661,29.67,M
MAE,Madera,2023-10-04 08:00,60,49,1,93,87,2,0.112,N,M,M,M,M,NP,0.0,29.663,29.672,M
MAE,Madera,2023-10-04 09:00,58,47,2,40,42,2,0.115,N,M,M,M,M,NP,0.0,29.674,29.683,M
MAE,Madera,2023-10-04 10:00,58,48,1,117,129,1,0.106,N,M,M,M,M,NP,0.0,29.669,29.679,M
MAE,Madera,2023-10-04 11:00,59,47,2,47,47,2,0.084,N,M,M,M,M,NP,0.0,29.668,29.677,M
MAE,Madera,2023-10-04 12:00,56,45,2,28,31,3,0.108,N,M,M,M,M,NP,0.0,29.675,29.685,M
MAE,Madera,2023-10-04 13:00,56,46,2,51,54,2,0.08,N,M,M,M,M,NP,0.0,29.68,29.69,M
MAE,Madera,2023-10-04 14:00,54,46,2,89,88,3,0.086,D,M,M,M,M,NP,0.0,29.691,29.7,M
MAE,Madera,2023-10-04 15:00,60,49,1,186,192,2,0.123,D,M,M,M,M,NP,0.0,29.713,29.722,M
MAE,Madera,2023-10-04 16:00,69,50,4,123,117,5,0.084,D,M,M,M,M,NP,0.0,29.726,29.735,M
MAE,Madera,2023-10-04 17:00,74,51,4,132,150,6,0.081,D,M,M,M,M,NP,0.0,29.73,29.739,M
MAE,Madera,2023-10-04 18:00,78,50,2,178,201,4,0.08,D,M,M,M,M,NP,0.0,29.729,29.739,M
MAE,Madera,2023-10-04 19:00,81,51,3,158,179,5,0.087,D,M,M,M,M,NP,0.0,29.715,29.724,M
MAE,Madera,2023-10-04 20:00,85,50,4,127,130,5,0.098,D,M,M,M,M,NP,0.0,29.7,29.709,M
MAE,Madera,2023-10-04 21:00,86,50,4,251,240,5,0.108,D,M,M,M,M,NP,0.0,29.675,29.684,M
MAE,Madera,2023-10-04 22:00,90,48,5,276,261,7,0.071,D,M,M,M,M,NP,0.0,29.659,29.669,M
MAE,Madera,2023-10-04 23:00,89,50,5,271,272,6,0.076,D,M,M,M,M,NP,0.0,29.647,29.656,M
MAE,Madera,2023-10-05 00:00,89,50,4,289,291,6,0.091,D,M,M,M,M,NP,0.0,29.639,29.648,M
MAE,Madera,2023-10-05 01:00,86,51,5,279,272,6,0.105,D,M,M,M,M,NP,0.0,29.639,29.647,M
MAE,Madera,2023-10-05 02:00,77,54,5,270,269,6,0.138,N,M,M,M,M,NP,0.0,29.647,29.656,M
MAE,Madera,2023-10-05 03:00,73,54,4,280,281,5,0.147,N,M,M,M,M,NP,0.0,29.657,29.666,M
MAE,Madera,2023-10-05 04:00,71,54,3,316,301,4,0.157,N,M,M,M,M,NP,0.0,29.674,29.684,M
MAE,Madera,2023-10-05 05:00,70,53,6,327,323,7,0.133,N,M,M,M,M,NP,0.0,29.691,29.7,M
MAE,Madera,2023-10-05 06:00,66,52,4,341,339,4,0.148,N,M,M,M,M,NP,0.0,29.697,29.707,M
MAE,Madera,2023-10-05 07:00,69,53,4,23,17,4,0.141,N,M,M,M,M,NP,0.0,29.697,29.707,M
MAE,Madera,2023-10-05 08:00,62,51,2,42,41,2,0.119,N,M,M,M,M,NP,0.0,29.703,29.713,M
MAE,Madera,2023-10-05 10:00,59,52,1,1,11,1,0.151,N,M,M,M,M,NP,0.0,29.718,29.727,M
MAE,Madera,2023-10-05 11:00,58,52,1,10,8,1,0.198,N,M,M,M,M,NP,0.0,29.719,29.729,M
MAE,Madera,2023-10-05 12:00,58,50,2,77,73,2,0.165,N,M,M,M,M,NP,0.0,29.724,29.734,M
MAE,Madera,2023-10-05 13:00,58,50,3,85,86,3,0.149,N,M,M,M,M,NP,0.0,29.735,29.744,M
MAE,Madera,2023-10-05 14:00,57,49,2,47,48,3,0.09,D,M,M,M,M,NP,0.0,29.747,29.756,M
MAE,Madera,2023-10-05 15:00,64,50,3,126,119,3,0.09,D,M,M,M,M,NP,0.0,29.765,29.774,M
MAE,Madera,2023-10-05 16:00,73,51,2,98,108,3,0.087,D,M,M,M,M,NP,0.0,29.779,29.788,M
MAE,Madera,2023-10-05 17:00,78,51,2,162,169,4,0.097,D,M,M,M,M,?2,0.0,29.782,29.791,M
MAE,Madera,2023-10-05 18:00,83,51,2,316,29,4,0.168,D,M,M,M,M,?1,0.0,29.772,29.781,M
MAE,Madera,2023-10-05 19:00,86,50,4,254,269,6,0.074,D,M,M,M,M,?1,0.0,29.758,29.767,M
MAE,Madera,2023-10-05 20:00,88,53,5,271,279,7,0.101,D,M,M,M,M,NP,0.0,29.738,29.748,M
MAE,Madera,2023-10-05 21:00,90,54,5,234,226,7,0.105,D,M,M,M,M,NP,0.0,29.71,29.719,M
MAE,Madera,2023-10-05 22:00,92,53,5,276,280,8,0.122,D,M,M,M,M,NP,0.0,29.69,29.699,M
MAE,Madera,2023-10-05 23:00,94,53,7,317,318,10,0.114,D,M,M,M,M,NP,0.0,29.679,29.689,M
MAE,Madera,2023-10-06 00:00,93,52,4,302,309,6,0.11,D,M,M,M,M,NP,0.0,29.674,29.683,M
MAE,Madera,2023-10-06 01:00,89,52,4,297,297,6,0.151,D,M,M,M,M,NP,0.0,29.673,29.682,M
MAE,Madera,2023-10-06 02:00,81,57,3,256,256,4,0.093,N,M,M,M,M,NP,0.0,29.679,29.688,M
MAE,Madera,2023-10-06 03:00,72,55,4,255,256,4,0.129,N,M,M,M,M,NP,0.0,29.687,29.697,M
MAE,Madera,2023-10-06 04:00,71,57,2,307,302,3,0.182,N,M,M,M,M,NP,0.0,29.7,29.709,M
MAE,Madera,2023-10-06 05:00,69,54,3,341,339,3,0.215,N,M,M,M,M,?2,0.0,29.707,29.717,M
MAE,Madera,2023-10-06 06:00,67,54,1,7,8,2,0.293,N,M,M,M,M,NP,0.0,29.708,29.717,M
MAE,Madera,2023-10-06 07:00,64,51,2,205,198,3,0.18,N,M,M,M,M,NP,0.0,29.715,29.725,M
MAE,Madera,2023-10-06 08:00,64,56,0,335,289,0,0.186,N,M,M,M,M,NP,0.0,29.709,29.719,M
MAE,Madera,2023-10-06 09:00,61,54,4,263,265,4,0.177,N,M,M,M,M,NP,0.0,29.719,29.729,M
MAE,Madera,2023-10-06 10:00,63,56,2,310,312,2,0.351,N,M,M,M,M,NP,0.0,29.714,29.724,M
MAE,Madera,2023-10-06 11:00,61,54,2,33,18,3,0.188,N,M,M,M,M,NP,0.0,29.711,29.721,M
MAE,Madera,2023-10-06 12:00,60,50,2,28,24,2,0.128,N,M,M,M,M,NP,0.0,29.709,29.719,M
MAE,Madera,2023-10-06 13:00,58,50,1,103,111,1,0.108,N,M,M,M,M,NP,0.0,29.708,29.718,M
MAE,Madera,2023-10-06 14:00,56,49,2,232,233,2,0.111,D,M,M,M,M,NP,0.0,29.721,29.731,M
MAE,Madera,2023-10-06 15:00,63,52,1,128,138,2,0.128,D,M,M,M,M,NP,0.0,29.728,29.738,M
MAE,Madera,2023-10-06 16:00,73,53,3,123,107,4,0.101,D,M,M,M,M,NP,0.0,29.734,29.743,M
MAE,Madera,2023-10-06 17:00,79,53,4,128,139,5,0.088,D,M,M,M,M,NP,0.0,29.725,29.735,M
MAE,Madera,2023-10-06 18:00,83,54,4,129,124,5,0.093,D,M,M,M,M,NP,0.0,29.719,29.728,M
MAE,Madera,2023-10-06 19:00,87,54,3,137,137,5,0.097,D,M,M,M,M,NP,0.0,29.697,29.706,M
MAE,Madera,2023-10-06 20:00,92,54,5,230,226,7,0.124,D,M,M,M,M,NP,0.0,29.672,29.681,M
MAE,Madera,2023-10-06 21:00,92,52,4,284,312,6,0.079,D,M,M,M,M,NP,0.0,29.643,29.653,M
MAE,Madera,2023-10-06 22:00,94,52,7,290,319,9,0.081,D,M,M,M,M,NP,0.0,29.623,29.633,M
MAE,Madera,2023-10-06 23:00,95,53,8,326,321,9,0.125,D,M,M,M,M,NP,0.0,29.604,29.613,M
MAE,Madera,2023-10-07 00:00,94,53,5,321,336,7,0.115,D,M,M,M,M,NP,0.0,29.598,29.607,M
MAE,Madera,2023-10-07 01:00,91,52,4,285,283,5,0.146,D,M,M,M,M,NP,0.0,29.594,29.603,M
MAE,Madera,2023-10-07 02:00,80,55,3,271,270,3,0.104,N,M,M,M,M,NP,0.0,29.595,29.604,M
MAE,Madera,2023-10-07 03:00,76,56,2,297,300,3,0.111,N,M,M,M,M,NP,0.0,29.6,29.609,M
MAE,Madera,2023-10-07 04:00,73,56,3,319,318,3,0.141,N,M,M,M,M,NP,0.0,29.608,29.618,M
MAE,Madera,2023-10-07 05:00,68,57,3,336,337,3,0.163,N,M,M,M,M,NP,0.0,29.612,29.622,M
MAE,Madera,2023-10-07 06:00,67,56,3,321,318,3,0.181,N,M,M,M,M,NP,0.0,29.613,29.622,M
MAE,Madera,2023-10-07 07:00,65,56,2,256,250,2,0.159,N,M,M,M,M,NP,0.0,29.613,29.623,M
MAE,Madera,2023-10-07 08:00,63,53,1,197,200,1,0.162,N,M,M,M,M,NP,0.0,29.617,29.627,M
MAE,Madera,2023-10-07 09:00,63,55,1,69,57,2,0.189,N,M,M,M,M,?0,0.0,29.628,29.638,M
MAE,Madera,2023-10-07 10:00,64,54,5,58,60,5,0.171,N,M,M,M,M,NP,0.0,29.627,29.637,M
MAE,Madera,2023-10-07 11:00,62,51,3,66,68,3,0.121,N,M,M,M,M,NP,0.0,29.625,29.635,M
MAE,Madera,2023-10-07 12:00,60,53,2,37,30,2,0.13,N,M,M,M,M,NP,0.0,29.627,29.637,M
MAE,Madera,2023-10-07 13:00,63,50,4,78,80,5,0.112,N,M,M,M,M,?1,0.0,29.624,29.634,M
MAE,Madera,2023-10-07 14:00,59,50,1,86,198,1,0.124,D,M,M,M,M,NP,0.0,29.633,29.642,M
MAE,Madera,2023-10-07 15:00,64,52,2,87,86,2,0.206,D,M,M,M,M,NP,0.0,29.637,29.647,M
MAE,Madera,2023-10-07 16:00,74,52,4,111,106,6,0.114,D,M,M,M,M,?1,0.0,29.649,29.659,M
MAE,Madera,2023-10-07 17:00,81,55,4,114,124,5,0.15,D,M,M,M,M,?1,0.0,29.645,29.654,M
MAE,Madera,2023-10-07 18:00,85,57,3,136,131,6,0.15,D,M,M,M,M,NP,0.0,29.645,29.654,M
MAE,Madera,2023-10-07 19:00,89,56,4,152,138,7,0.121,D,M,M,M,M,NP,0.0,29.634,29.643,M
MAE,Madera,2023-10-07 20:00,92,57,4,111,118,6,0.15,D,M,M,M,M,?1,0.0,29.612,29.622,M
MAE,Madera,2023-10-07 21:00,94,54,4,221,235,5,0.091,D,M,M,M,M,?1,0.0,29.581,29.59,M
MAE,Madera,2023-10-07 22:00,96,53,3,95,105,5,0.075,D,M,M,M,M,?1,0.0,29.563,29.573,M
MAE,Madera,2023-10-07 23:00,97,53,2,254,297,3,0.1,D,M,M,M,M,NP,0.0,29.547,29.557,M
MAE,Madera,2023-10-08 00:00,96,52,1,178,159,2,0.092,D,M,M,M,M,NP,0.0,29.538,29.548,M
MAE,Madera,2023-10-08 01:00,94,54,5,344,348,6,0.098,D,M,M,M,M,NP,0.0,29.531,29.541,M
MAE,Madera,2023-10-08 02:00,82,56,3,339,333,3,0.132,N,M,M,M,M,NP,0.0,29.536,29.545,M
MAE,Madera,2023-10-08 03:00,77,57,1,43,41,1,0.149,N,M,M,M,M,NP,0.0,29.542,29.552,M
MAE,Madera,2023-10-08 04:00,73,57,1,183,179,1,0.122,N,M,M,M,M,NP,0.0,29.553,29.562,M
MAE,Madera,2023-10-08 05:00,71,58,1,27,35,1,0.171,N,M,M,M,M,NP,0.0,29.561,29.57,M
MAE,Madera,2023-10-08 06:00,69,58,1,305,307,2,0.223,N,M,M,M,M,NP,0.0,29.571,29.58,M
MAE,Madera,2023-10-08 07:00,67,58,2,214,215,2,0.215,N,M,M,M,M,NP,0.0,29.58,29.59,M
MAE,Madera,2023-10-08 08:00,65,59,1,8,350,1,0.221,N,M,M,M,M,NP,0.0,29.587,29.597,M
MAE,Madera,2023-10-08 09:00,66,57,2,52,50,3,0.202,N,M,M,M,M,NP,0.0,29.587,29.597,M
MAE,Madera,2023-10-08 10:00,62,53,1,130,116,1,0.206,N,M,M,M,M,NP,0.0,29.584,29.594,M
MAE,Madera,2023-10-08 11:00,62,55,0,248,240,1,0.188,N,M,M,M,M,NP,0.0,29.58,29.59,M
MAE,Madera,2023-10-08 12:00,60,54,1,210,197,1,0.19,N,M,M,M,M,NP,0.0,29.581,29.591,M
MAE,Madera,2023-10-08 13:00,62,52,3,85,82,3,0.143,N,M,M,M,M,NP,0.0,29.586,29.596,M
MAE,Madera,2023-10-08 14:00,61,50,3,67,66,3,0.111,D,M,M,M,M,NP,0.0,29.59,29.6,M
MAE,Madera,2023-10-08 15:00,67,51,2,72,74,3,0.122,D,M,M,M,M,NP,0.0,29.608,29.617,M
MAE,Madera,2023-10-08 16:00,74,55,4,124,123,5,0.173,D,M,M,M,M,?1,0.0,29.614,29.623,M
MAE,Madera,2023-10-08 17:00,81,57,5,141,164,8,0.17,D,M,M,M,M,NP,0.0,29.617,29.626,M
MAE,Madera,2023-10-08 18:00,86,59,4,212,225,9,0.168,D,M,M,M,M,NP,0.0,29.611,29.621,M
MAE,Madera,2023-10-08 19:00,88,59,3,175,186,5,0.146,D,M,M,M,M,NP,0.0,29.596,29.605,M
MAE,Madera,2023-10-08 20:00,92,58,3,265,209,7,0.146,D,M,M,M,M,NP,0.0,29.577,29.586,M
MAE,Madera,2023-10-08 21:00,93,56,4,243,215,6,0.123,D,M,M,M,M,NP,0.0,29.545,29.555,M
MAE,Madera,2023-10-08 22:00,97,54,5,324,327,7,0.098,D,M,M,M,M,NP,0.0,29.521,29.531,M
MAE,Madera,2023-10-08 23:00,98,50,5,48,72,6,0.078,D,M,M,M,M,NP,0.0,29.501,29.511,M
MAE,Madera,2023-10-09 00:00,96,51,3,275,284,4,0.085,D,M,M,M,M,NP,0.0,29.491,29.5,M
MAE,Madera,2023-10-09 01:00,91,51,4,300,300,5,0.084,D,M,M,M,M,NP,0.0,29.488,29.497,M
MAE,Madera,2023-10-09 02:00,82,53,2,330,334,2,0.091,N,M,M,M,M,NP,0.0,29.484,29.494,M
MAE,Madera,2023-10-09 03:00,79,53,5,291,301,7,0.09,N,M,M,M,M,NP,0.0,29.501,29.51,M
MAE,Madera,2023-10-09 04:00,73,51,5,278,273,8,0.14,N,M,M,M,M,NP,0.0,29.515,29.524,M
MAE,Madera,2023-10-09 05:00,74,52,6,315,321,7,0.087,N,M,M,M,M,NP,0.0,29.529,29.538,M
MAE,Madera,2023-10-09 06:00,71,50,4,294,300,5,0.098,N,M,M,M,M,NP,0.0,29.534,29.544,M
MAE,Madera,2023-10-09 07:00,69,51,4,334,338,4,0.121,N,M,M,M,M,NP,0.0,29.543,29.553,M
MAE,Madera,2023-10-09 08:00,66,52,3,308,312,3,0.099,N,M,M,M,M,NP,0.0,29.543,29.553,M
MAE,Madera,2023-10-09 09:00,65,52,4,335,336,4,0.104,N,M,M,M,M,NP,0.0,29.542,29.552,M
MAE,Madera,2023-10-09 10:00,62,51,4,332,334,5,0.11,N,M,M,M,M,NP,0.0,29.537,29.547,M
MAE,Madera,2023-10-09 11:00,62,52,3,311,321,4,0.111,N,M,M,M,M,NP,0.0,29.539,29.549,M
MAE,Madera,2023-10-09 12:00,58,52,1,343,347,2,0.102,N,M,M,M,M,NP,0.0,29.533,29.543,M
MAE,Madera,2023-10-09 13:00,59,51,2,296,296,3,0.113,N,M,M,M,M,NP,0.0,29.529,29.539,M
MAE,Madera,2023-10-09 14:00,57,50,4,271,278,5,0.135,D,M,M,M,M,NP,0.0,29.545,29.555,M
MAE,Madera,2023-10-09 15:00,61,51,2,316,322,3,0.118,D,M,M,M,M,NP,0.0,29.54,29.549,M
MAE,Madera,2023-10-09 16:00,65,51,4,323,327,4,0.095,D,M,M,M,M,NP,0.0,29.547,29.557,M
MAE,Madera,2023-10-09 17:00,70,52,9,293,302,11,0.185,D,M,M,M,M,NP,0.0,29.577,29.587,M
MAE,Madera,2023-10-09 18:00,72,53,8,318,315,11,0.14,D,M,M,M,M,NP,0.0,29.572,29.582,M
MAE,Madera,2023-10-09 19:00,77,54,6,321,317,9,0.133,D,M,M,M,M,NP,0.0,29.564,29.574,M
MAE,Madera,2023-10-09 20:00,77,54,9,297,309,11,0.141,D,M,M,M,M,NP,0.0,29.563,29.572,M
MAE,Madera,2023-10-09 21:00,75,54,10,302,315,15,0.157,D,M,M,M,M,NP,0.0,29.556,29.565,M
MAE,Madera,2023-10-09 22:00,74,53,12,318,322,18,0.131,D,M,M,M,M,NP,0.0,29.547,29.556,M
MAE,Madera,2023-10-09 23:00,73,52,6,329,334,8,0.108,D,M,M,M,M,NP,0.0,29.521,29.53,M
MAE,Madera,2023-10-10 00:00,74,53,9,284,279,14,0.211,D,M,M,M,M,NP,0.0,29.524,29.533,M
MAE,Madera,2023-10-10 01:00,71,53,8,306,311,15,0.125,D,M,M,M,M,NP,0.0,29.516,29.525,M
MAE,Madera,2023-10-10 02:00,66,53,7,313,316,9,0.132,N,M,M,M,M,NP,0.0,29.516,29.526,M
MAE,Madera,2023-10-10 03:00,65,53,7,313,320,9,0.101,N,M,M,M,M,NP,0.0,29.522,29.531,M
MAE,Madera,2023-10-10 04:00,61,53,5,302,305,7,0.091,N,M,M,M,M,NP,0.0,29.534,29.544,M
MAE,Madera,2023-10-10 05:00,60,53,6,302,303,7,0.094,N,M,M,M,M,NP,0.0,29.541,29.551,M
MAE,Madera,2023-10-10 06:00,62,54,6,302,299,7,0.096,N,M,M,M,M,NP,0.0,29.545,29.554,M
MAE,Madera,2023-10-10 07:00,63,54,4,312,311,5,0.092,N,M,M,M,M,NP,0.0,29.549,29.558,M
MAE,Madera,2023-10-10 08:00,62,54,5,272,280,7,0.096,N,M,M,M,M,NP,0.0,29.544,29.554,M
MAE,Madera,2023-10-10 09:00,60,54,3,301,297,3,0.104,N,M,M,M,M,NP,0.0,29.544,29.553,M
MAE,Madera,2023-10-10 10:00,61,54,3,294,293,4,0.105,N,M,M,M,M,NP,0.0,29.534,29.544,M
MAE,Madera,2023-10-10 11:00,60,54,3,315,314,4,0.117,N,M,M,M,M,NP,0.0,29.525,29.535,M
MAE,Madera,2023-10-10 12:00,59,54,1,189,189,1,0.123,N,M,M,M,M,NP,0.0,29.522,29.531,M
MAE,Madera,2023-10-10 13:00,59,54,1,51,54,1,0.138,N,M,M,M,M,NP,0.0,29.53,29.539,M
MAE,Madera,2023-10-10 14:00,61,54,4,77,73,4,0.121,D,M,M,M,M,NP,0.0,29.548,29.558,M
MAE,Madera,2023-10-10 15:00,61,53,5,80,77,6,0.094,D,M,M,M,M,NP,0.0,29.555,29.564,M
MAE,Madera,2023-10-10 16:00,62,53,2,107,115,3,0.138,D,M,M,M,M,NP,0.0,29.575,29.585,M
MAE,Madera,2023-10-10 17:00,68,54,2,64,47,4,0.129,D,M,M,M,M,NP,0.0,29.58,29.59,M
MAE,Madera,2023-10-10 18:00,71,57,5,293,294,6,0.067,D,M,M,M,M,NP,0.0,29.577,29.587,M
MAE,Madera,2023-10-10 19:00,76,57,6,301,295,13,0.063,D,M,M,M,M,NP,0.0,29.558,29.568,M
MAE,Madera,2023-10-10 20:00,78,58,7,284,275,10,0.082,D,M,M,M,M,NP,0.0,29.535,29.544,M
MAE,Madera,2023-10-10 21:00,78,57,7,306,289,9,0.08,D,M,M,M,M,NP,0.0,29.516,29.526,M
MAE,Madera,2023-10-10 22:00,80,56,7,285,302,15,0.061,D,M,M,M,M,NP,0.0,29.495,29.505,M
MAE,Madera,2023-10-10 23:00,80,51,9,283,278,13,0.075,D,M,M,M,M,NP,0.0,29.485,29.495,M
MAE,Madera,2023-10-11 00:00,78,52,9,298,304,12,0.08,D,M,M,M,M,NP,0.0,29.473,29.482,M
MAE,Madera,2023-10-11 01:00,75,52,9,310,306,11,0.073,D,M,M,M,M,NP,0.0,29.47,29.479,M
MAE,Madera,2023-10-11 02:00,70,52,7,317,315,9,0.07,N,M,M,M,M,NP,0.0,29.476,29.486,M
MAE,Madera,2023-10-11 03:00,67,52,6,281,303,8,0.132,N,M,M,M,M,NP,0.0,29.479,29.489,M
MAE,Madera,2023-10-11 04:00,65,52,8,291,288,10,0.138,N,M,M,M,M,NP,0.0,29.478,29.487,M
MAE,Madera,2023-10-11 05:00,63,51,8,284,287,9,0.131,N,M,M,M,M,NP,0.0,29.491,29.5,M
MAE,Madera,2023-10-11 06:00,64,49,9,299,295,13,0.147,N,M,M,M,M,NP,0.0,29.501,29.511,M
MAE,Madera,2023-10-11 07:00,64,51,10,293,299,13,0.129,N,M,M,M,M,NP,0.0,29.509,29.519,M
MAE,Madera,2023-10-11 08:00,63,52,8,289,287,10,0.183,N,M,M,M,M,NP,0.0,29.512,29.522,M
MAE,Madera,2023-10-11 09:00,63,51,9,307,314,12,0.123,N,M,M,M,M,NP,0.0,29.521,29.531,M
MAE,Madera,2023-10-11 10:00,64,48,11,304,316,16,0.132,N,M,M,M,M,NP,0.0,29.533,29.543,M
MAE,Madera,2023-10-11 11:00,60,46,10,317,318,15,0.116,N,M,M,M,M,NP,0.0,29.543,29.553,M
MAE,Madera,2023-10-11 12:00,58,47,10,307,307,13,0.152,N,M,M,M,M,NP,0.0,29.548,29.558,M
MAE,Madera,2023-10-11 13:00,56,48,8,318,323,12,0.135,N,M,M,M,M,NP,0.0,29.552,29.562,M
MAE,Madera,2023-10-11 14:00,58,49,13,319,326,17,0.135,D,M,M,M,M,NP,0.0,29.561,29.571,M
MAE,Madera,2023-10-11 15:00,58,50,9,316,316,12,0.151,D,M,M,M,M,NP,0.0,29.571,29.58,M
MAE,Madera,2023-10-11 16:00,61,50,15,311,315,21,0.122,D,M,M,M,M,NP,0.0,29.577,29.587,M
MAE,Madera,2023-10-11 17:00,64,49,14,306,315,18,0.125,D,M,M,M,M,NP,0.0,29.581,29.591,M
MAE,Madera,2023-10-11 18:00,68,47,12,314,332,17,0.091,D,M,M,M,M,NP,0.0,29.57,29.58,M
MAE,Madera,2023-10-11 19:00,70,47,12,315,319,18,0.114,D,M,M,M,M,NP,0.0,29.557,29.567,M
MAE,Madera,2023-10-11 20:00,72,47,16,319,327,21,0.145,D,M,M,M,M,NP,0.0,29.538,29.547,M
MAE,Madera,2023-10-11 21:00,74,44,17,302,301,25,0.158,D,M,M,M,M,NP,0.0,29.516,29.525,M
MAE,Madera,2023-10-11 22:00,75,43,16,317,323,20,0.119,D,M,M,M,M,NP,0.0,29.5,29.509,M
MAE,Madera,2023-10-11 23:00,74,41,15,306,307,23,0.174,D,M,M,M,M,NP,0.0,29.497,29.506,M
MAE,Madera,2023-10-12 00:00,73,40,15,311,310,18,0.137,D,M,M,M,M,NP,0.0,29.492,29.501,M
MAE,Madera,2023-10-12 01:00,70,40,12,311,318,21,0.107,D,M,M,M,M,NP,0.0,29.49,29.499,M
MAE,Madera,2023-10-12 02:00,67,40,13,303,297,20,0.085,N,M,M,M,M,NP,0.0,29.502,29.511,M
MAE,Madera,2023-10-12 03:00,64,40,9,281,292,12,0.078,N,M,M,M,M,NP,0.0,29.503,29.512,M
MAE,Madera,2023-10-12 04:00,63,41,10,289,294,13,0.068,N,M,M,M,M,NP,0.0,29.505,29.515,M
MAE,Madera,2023-10-12 05:00,61,40,6,292,297,9,0.08,N,M,M,M,M,NP,0.0,29.511,29.52,M
MAE,Madera,2023-10-12 06:00,56,40,5,276,285,8,0.066,N,M,M,M,M,NP,0.0,29.525,29.534,M
MAE,Madera,2023-10-12 07:00,55,42,4,276,283,5,0.073,N,M,M,M,M,NP,0.0,29.537,29.546,M
MAE,Madera,2023-10-12 08:00,52,42,6,222,220,8,0.075,N,M,M,M,M,NP,0.0,29.541,29.551,M
MAE,Madera,2023-10-12 09:00,50,41,3,116,121,4,0.074,N,M,M,M,M,NP,0.0,29.541,29.551,M
MAE,Madera,2023-10-12 10:00,50,42,2,301,304,2,0.086,N,M,M,M,M,NP,0.0,29.542,29.551,M
MAE,Madera,2023-10-12 11:00,50,41,2,78,81,2,0.102,N,M,M,M,M,NP,0.0,29.543,29.552,M
MAE,Madera,2023-10-12 12:00,46,40,1,352,352,1,0.113,N,M,M,M,M,NP,0.0,29.551,29.56,M
MAE,Madera,2023-10-12 13:00,49,41,3,78,75,3,0.106,N,M,M,M,M,NP,0.0,29.56,29.569,M
MAE,Madera,2023-10-12 14:00,43,38,2,98,90,2,0.113,D,M,M,M,M,NP,0.0,29.576,29.585,M
MAE,Madera,2023-10-12 15:00,51,43,1,18,32,2,0.102,D,M,M,M,M,NP,0.0,29.59,29.6,M
MAE,Madera,2023-10-12 16:00,56,43,2,344,331,4,0.101,D,M,M,M,M,NP,0.0,29.602,29.611,M
MAE,Madera,2023-10-12 17:00,62,44,3,70,72,4,0.107,D,M,M,M,M,NP,0.0,29.612,29.621,M
MAE,Madera,2023-10-12 18:00,66,44,4,144,139,7,0.085,D,M,M,M,M,NP,0.0,29.61,29.619,M
MAE,Madera,2023-10-12 19:00,71,45,4,172,168,6,0.092,D,M,M,M,M,NP,0.0,29.599,29.608,M
MAE,Madera,2023-10-12 20:00,73,45,5,199,162,8,0.087,D,M,M,M,M,NP,0.0,29.582,29.591,M
MAE,Madera,2023-10-12 21:00,74,45,3,110,58,4,0.074,D,M,M,M,M,NP,0.0,29.556,29.565,M
MAE,Madera,2023-10-12 22:00,76,45,3,146,147,5,0.071,D,M,M,M,M,NP,0.0,29.545,29.554,M
MAE,Madera,2023-10-12 23:00,77,45,4,204,203,6,0.077,D,M,M,M,M,NP,0.0,29.532,29.542,M
MAE,Madera,2023-10-13 00:00,77,43,3,256,242,5,0.075,D,M,M,M,M,NP,0.0,29.528,29.537,M
MAE,Madera,2023-10-13 01:00,72,47,5,240,238,5,0.092,D,M,M,M,M,NP,0.0,29.534,29.542,M
MAE,Madera,2023-10-13 02:00,66,46,1,301,303,1,0.196,N,M,M,M,M,NP,0.0,29.539,29.548,M
MAE,Madera,2023-10-13 03:00,61,49,2,252,253,2,0.124,N,M,M,M,M,NP,0.0,29.542,29.551,M
MAE,Madera,2023-10-13 08:00,52,45,2,256,251,3,0.164,N,M,M,M,M,NP,0.0,29.578,29.588,M
MAE,Madera,2023-10-13 09:00,50,44,2,193,191,2,0.144,N,M,M,M,M,NP,0.0,29.594,29.603,M
MAE,Madera,2023-10-13 10:00,54,45,2,78,75,3,0.116,N,M,M,M,M,NP,0.0,29.588,29.597,M
MAE,Madera,2023-10-13 11:00,52,43,3,78,82,4,0.09,N,M,M,M,M,NP,0.0,29.592,29.601,M
MAE,Madera,2023-10-13 12:00,51,43,1,105,107,2,0.094,N,M,M,M,M,NP,0.0,29.6,29.609,M
MAE,Madera,2023-10-13 13:00,50,42,1,88,85,2,0.092,N,M,M,M,M,NP,0.0,29.614,29.623,M
MAE,Madera,2023-10-13 14:00,49,42,2,35,38,2,0.097,D,M,M,M,M,NP,0.0,29.62,29.629,M
MAE,Madera,2023-10-13 15:00,52,44,2,104,102,2,0.112,D,M,M,M,M,NP,0.0,29.638,29.647,M
