dataid,localminute,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
4283,2019-06-24 16:47:00-05,,,,0.0,,,,,,,,,,,,0.001,0.0,,,,0.001,,1.56,,,,,,,2.467,,,,,,,,,0.005,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,122.131,121.441
4283,2019-06-24 16:46:00-05,,,,0.0,,,,,,,,,,,,0.001,0.0,,,,0.001,,0.004,,,,,,,0.931,,,,,,,,,0.005,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,122.822,121.983
4283,2019-06-24 16:45:00-05,,,,0.001,,,,,,,,,,,,0.001,0.0,,,,0.001,,0.004,,,,,,,0.967,,,,,,,,,0.005,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,122.717,121.955
4283,2019-06-24 16:44:00-05,,,,0.001,,,,,,,,,,,,0.001,0.0,,,,0.001,,0.004,,,,,,,0.967,,,,,,,,,0.005,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,122.669,121.91
4283,2019-06-24 16:43:00-05,,,,0.001,,,,,,,,,,,,0.001,0.0,,,,0.001,,0.004,,,,,,,0.963,,,,,,,,,0.005,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,122.657,121.892
3517,2019-06-24 16:59:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.11,0.006,,0.016,,0.039,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448,,,,,,,,,,120.619,120.559
3517,2019-06-24 16:58:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.111,0.007,,0.016,,0.02,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468,,,,,,,,,,120.599,120.643
3517,2019-06-24 16:57:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.113,0.007,,0.016,,0.033,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495,,,,,,,,,,120.475,120.583
3517,2019-06-24 16:56:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.113,0.007,,0.016,,0.027,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524,,,,,,,,,,120.34,120.649
3517,2019-06-24 16:55:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.115,0.007,,0.016,,0.004,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548,,,,,,,,,,120.166,120.518
3517,2019-06-24 16:54:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.097,0.007,,0.016,,-0.038,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572,,,,,,,,,,120.305,120.531
3517,2019-06-24 16:53:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.147,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599,,,,,,,,,,120.579,120.887
3517,2019-06-24 16:52:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.171,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,,,,,,,,,,120.802,120.661
3517,2019-06-24 16:51:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.192,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,120.78,120.747
3517,2019-06-24 16:50:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.211,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,,,,,,,,,,120.721,120.777
3517,2019-06-24 16:49:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.21,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,,,,,,,,,,120.819,120.933
3517,2019-06-24 16:48:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.22,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.673,,,,,,,,,,121.409,120.797
3517,2019-06-24 16:47:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.131,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,,,,,,,,,,121.352,120.948
3517,2019-06-24 16:46:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.137,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,,,,,,,,,,121.117,121.016
3517,2019-06-24 16:45:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.134,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,,,,,,,,,,121.17,121.045
3517,2019-06-24 16:44:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.135,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677,,,,,,,,,,121.327,120.818
3517,2019-06-24 16:43:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.14,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677,,,,,,,,,,121.456,120.817
3517,2019-06-24 16:42:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.132,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,,,,,,,,,,121.473,120.842
3517,2019-06-24 16:41:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.095,,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659,,,,,,,,,,121.431,120.81
3517,2019-06-24 16:40:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.014,0.007,,0.016,,0.07,,,,,,,,,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644,,,,,,,,,,121.493,120.749
3517,2019-06-24 16:39:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.014,0.007,,0.016,,0.09,,,,,,,,,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,0.628,,,,,,,,,,121.354,120.988
3517,2019-06-24 16:38:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.116,,,,,,,,,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612,,,,,,,,,,121.34,121.052
3517,2019-06-24 16:37:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.075,,,,,,,,,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598,,,,,,,,,,121.371,121.006
3517,2019-06-24 16:36:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.051,,,,,,,,,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579,,,,,,,,,,121.412,120.73
3517,2019-06-24 16:35:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.084,,,,,,,,,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567,,,,,,,,,,121.475,120.702
3517,2019-06-24 16:34:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.049,,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552,,,,,,,,,,121.239,120.675
3517,2019-06-24 16:33:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,-0.044,,,,,,,,,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535,,,,,,,,,,121.118,120.649
3517,2019-06-24 16:32:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,-0.011,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518,,,,,,,,,,120.703,120.696
3517,2019-06-24 16:31:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.012,,,,,,,,,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504,,,,,,,,,,120.588,120.645
3517,2019-06-24 16:30:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.024,,,,,,,,,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493,,,,,,,,,,120.566,120.471
3517,2019-06-24 16:29:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.032,,,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,,,,,,,,,,120.633,120.334
3517,2019-06-24 16:28:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.043,,,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,,,,,,,,,,120.667,120.204
3517,2019-06-24 16:27:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.056,,,,,,,,,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,120.644,120.211
3517,2019-06-24 16:26:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.119,,,,,,,,,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451,,,,,,,,,,120.624,120.341
3517,2019-06-24 16:25:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.074,,,,,,,,,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445,,,,,,,,,,120.822,120.21
3517,2019-06-24 16:24:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.015,0.007,,0.016,,0.063,,,,,,,,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448,,,,,,,,,,120.964,120.442
3517,2019-06-24 16:23:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.043,0.007,,0.016,,0.043,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.459,,,,,,,,,,121.006,120.532
3517,2019-06-24 16:22:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.104,0.007,,0.016,,0.091,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.472,,,,,,,,,,121.089,120.648
3517,2019-06-24 16:21:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.104,0.007,,0.016,,0.074,,,,,,,,,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483,,,,,,,,,,121.057,120.57
3517,2019-06-24 16:20:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.105,0.007,,0.016,,0.062,,,,,,,,,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501,,,,,,,,,,121.082,120.504
3517,2019-06-24 16:19:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.106,0.007,,0.016,,0.135,,,,,,,,,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516,,,,,,,,,,121.139,120.579
3517,2019-06-24 16:18:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.105,0.006,,0.016,,0.811,,,,,,,,,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533,,,,,,,,,,120.767,120.683
3517,2019-06-24 16:17:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.107,0.007,,0.016,,0.04,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551,,,,,,,,,,121.249,120.462
3517,2019-06-24 16:16:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.108,0.007,,0.016,,0.036,,,,,,,,,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573,,,,,,,,,,121.302,120.521
3517,2019-06-24 16:15:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.109,0.007,,0.016,,-0.031,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596,,,,,,,,,,121.293,120.665
3517,2019-06-24 16:14:00-05,0.0,,,,,,,,,,,,,,,,,0.007,,,,,,,0.11,0.007,,0.016,,0.03,,,,,,,,,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621,,,,,,,,,,121.323,120.644
3517,2019-06-24 16:13:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.11,0.007,,0.016,,-0.154,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644,,,,,,,,,,121.29,120.953
3517,2019-06-24 16:12:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.112,0.006,,0.016,,-0.211,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663,,,,,,,,,,121.314,121.028
3517,2019-06-24 16:11:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.113,0.006,,0.016,,-0.224,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,,,,,,,,,,121.398,121.018
3517,2019-06-24 16:10:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.114,0.006,,0.016,,-0.23,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685,,,,,,,,,,121.382,120.922
3517,2019-06-24 16:09:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.115,0.006,,0.016,,-0.217,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688,,,,,,,,,,121.297,120.878
3517,2019-06-24 16:08:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.094,0.006,,0.016,,-0.251,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.687,,,,,,,,,,121.262,120.913
3517,2019-06-24 16:07:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.016,,-0.322,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,,,,,,,,,121.201,121.131
3517,2019-06-24 16:06:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.015,0.007,,0.016,,-0.298,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672,,,,,,,,,,121.115,121.173
3517,2019-06-24 16:05:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.015,0.007,,0.016,,-0.352,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,,,,,,,,,,121.292,121.155
3517,2019-06-24 16:04:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.015,0.007,,0.023,,-0.397,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674,,,,,,,,,,121.451,120.881
3517,2019-06-24 16:03:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.015,0.006,,0.042,,-0.373,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669,,,,,,,,,,121.469,120.587
3517,2019-06-24 16:02:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.015,0.006,,0.042,,-0.379,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676,,,,,,,,,,121.439,120.554
3517,2019-06-24 16:01:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.015,0.007,,0.043,,-0.394,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.691,,,,,,,,,,121.322,120.594
3517,2019-06-24 16:00:00-05,0.0,,,,,,,,,,,,,,,,,0.008,,,,,,,0.014,0.007,,0.045,,-0.453,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709,,,,,,,,,,121.284,120.72
2358,2019-06-24 16:59:00-05,,,,,,0.001,,,,,,,,,,0.003,0.001,,,,,,0.001,,,,,,,0.164,0.0,,,,,,,,0.001,,,,,,,,0.0,,,,,,,,,,,,,0.003,0.134,,,,,,,,,,,,,0.0,,121.761,121.658
2358,2019-06-24 16:58:00-05,,,,,,0.001,,,,,,,,,,0.003,0.001,,,,,,0.001,,,,,,,0.168,0.0,,,,,,,,0.001,,,,,,,,0.0,,,,,,,,,,,,,0.003,0.136,,,,,,,,,,,,,0.0,,121.834,121.758
2358,2019-06-24 16:57:00-05,,,,,,0.001,,,,,,,,,,0.003,0.001,,,,,,0.001,,,,,,,0.171,0.0,,,,,,,,0.001,,,,,,,,0.001,,,,,,,,,,,,,0.003,0.138,,,,,,,,,,,,,0.0,,121.725,121.651
2358,2019-06-24 16:56:00-05,,,,,,0.001,,,,,,,,,,0.003,0.001,,,,,,0.001,,,,,,,0.181,0.0,,,,,,,,0.001,,,,,,,,0.001,,,,,,,,,,,,,0.003,0.148,,,,,,,,,,,,,0.0,,121.794,121.738
387,2019-06-24 16:59:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.442,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.116,,,,,0.443,,,,0.149,,,,,,123.938,122.663
387,2019-06-24 16:58:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.104,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.117,,,,,0.445,,,,0.149,,,,,,123.553,123.078
387,2019-06-24 16:57:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.105,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.117,,,,,0.447,,,,0.15,,,,,,123.386,122.938
387,2019-06-24 16:56:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.11,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.118,,,,,0.455,,,,0.151,,,,,,123.555,123.017
387,2019-06-24 16:55:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.127,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.118,,,,,0.473,,,,0.153,,,,,,123.651,122.913
387,2019-06-24 16:54:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.148,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.118,,,,,0.498,,,,0.155,,,,,,123.642,122.907
387,2019-06-24 16:53:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.169,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.119,,,,,0.524,,,,0.157,,,,,,123.692,122.935
387,2019-06-24 16:52:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.23,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.119,,,,,0.551,,,,0.119,,,,,,123.732,122.955
387,2019-06-24 16:51:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.316,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.12,,,,,0.577,,,,0.054,,,,,,123.536,123.146
387,2019-06-24 16:50:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.308,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.12,,,,,0.599,,,,0.054,,,,,,123.431,123.248
387,2019-06-24 16:49:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.294,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.121,,,,,0.615,,,,0.054,,,,,,123.554,123.323
387,2019-06-24 16:48:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.305,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.121,,,,,0.63,,,,0.054,,,,,,123.435,123.343
387,2019-06-24 16:47:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.055,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.122,,,,,0.645,,,,0.054,,,,,,123.746,122.979
387,2019-06-24 16:46:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.207,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.122,,,,,0.65,,,,0.055,,,,,,123.896,122.695
387,2019-06-24 16:45:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.197,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.122,,,,,0.658,,,,0.054,,,,,,123.933,122.785
387,2019-06-24 16:44:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.112,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.126,,,,,0.668,,,,0.055,,,,,,123.865,123.261
387,2019-06-24 16:43:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.401,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.133,,,,,0.678,,,,0.054,,,,,,123.705,123.564
387,2019-06-24 16:42:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.536,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.685,,,,0.054,,,,,,123.614,123.632
387,2019-06-24 16:41:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.535,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.683,,,,0.055,,,,,,123.793,123.684
387,2019-06-24 16:40:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.526,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.674,,,,0.054,,,,,,123.808,123.704
387,2019-06-24 16:39:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.515,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.662,,,,0.055,,,,,,123.938,123.607
387,2019-06-24 16:38:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.504,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.651,,,,0.055,,,,,,123.99,123.514
387,2019-06-24 16:37:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.493,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.641,,,,0.054,,,,,,123.907,123.437
387,2019-06-24 16:36:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.466,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.629,,,,0.055,,,,,,123.864,123.397
387,2019-06-24 16:35:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.409,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.614,,,,0.054,,,,,,123.838,123.337
387,2019-06-24 16:34:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.397,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.601,,,,0.054,,,,,,123.765,123.304
387,2019-06-24 16:33:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.29,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.592,,,,0.054,,,,,,123.663,123.059
387,2019-06-24 16:32:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.151,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.583,,,,0.055,,,,,,123.79,122.59
387,2019-06-24 16:31:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.161,0.02,,,,,,,,0.002,0.002,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.573,,,,0.054,,,,,,123.736,122.511
387,2019-06-24 16:30:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.048,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.565,,,,0.054,,,,,,123.668,122.603
387,2019-06-24 16:29:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.42,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.56,,,,0.054,,,,,,123.433,122.921
387,2019-06-24 16:28:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.416,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.558,,,,0.054,,,,,,123.423,122.917
387,2019-06-24 16:27:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.414,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.554,,,,0.054,,,,,,123.396,122.866
387,2019-06-24 16:26:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.402,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.548,,,,0.054,,,,,,123.195,123.021
387,2019-06-24 16:25:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.395,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.536,,,,0.054,,,,,,123.102,123.061
387,2019-06-24 16:24:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.387,0.02,,,,,,,,0.001,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.52,,,,0.054,,,,,,123.057,123.061
387,2019-06-24 16:23:00-05,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-0.375,0.02,,,,,,,,0.002,0.001,,,,,,,,,,,,,0.003,,,,,,,,0.002,,,,,0.508,,,,0.054,,,,,,123.098,123.13
